An in-silico approach for discovery of microRNA-TF regulation of DISC1 interactome mediating neuronal migration.,"Basic Helix-Loop-Helix Transcription Factors,Cell Movement,Computational Biology,Computer Simulation,Gene Expression Regulation,Humans,MicroRNAs,Nerve Tissue Proteins,Neurogenesis,Neurons,STAT3 Transcription Factor,T-Cell Acute Lymphocytic Leukemia Protein 1,Transcription Factors","Neuronal migration constitutes an important step in corticogenesis; dysregulation of the molecular mechanisms mediating this crucial step in neurodevelopment may result in various neuropsychiatric disorders. By curating experimental data from published literature, we identified eight functional modules involving Disrupted-in-schizophrenia 1 (DISC1) and its interacting proteins that regulate neuronal migration. We then identified miRNAs and transcription factors (TFs) that form functional feedback loops and regulate gene expression of the DISC1 interactome. Using this curated data, we conducted in-silico modeling of the DISC1 interactome involved in neuronal migration and identified the proteins that either facilitate or inhibit neuronal migrational processes. We also studied the effect of perturbation of miRNAs and TFs in feedback loops on the DISC1 interactome. From these analyses, we discovered that STAT3, TCF3, and TAL1 (through feedback loop with miRNAs) play a critical role in the transcriptional control of DISC1 interactome thereby regulating neuronal migration. To the best of our knowledge, regulation of the DISC1 interactome mediating neuronal migration by these TFs has not been previously reported. These potentially important TFs can serve as targets for undertaking validation studies, which in turn can reveal the molecular processes that cause neuronal migration defects underlying neurodevelopmental disorders. This underscores the importance of the use of in-silico techniques in aiding the discovery of mechanistic evidence governing important molecular and cellular processes. The present work is one such step towards the discovery of regulatory factors of the DISC1 interactome that mediates neuronal migration.",2019-05-07,Journal Article,31098296
Sevoflurane inhibits neuronal migration and axon growth in the developing mouse cerebral cortex.,nothingggggggg,"The highly organized laminar structure of the mammalian brain is dependent on successful neuronal migration, and migration deficits can cause lissencephaly and behavioral and cognitive defects. Here, we investigated the contribution of neuronal migration dysregulation to anesthesia-induced neurotoxicity in the fetal brain. Pregnant C57BL/6 mice at embryonic day 14.5 received 2.5% sevoflurane daily for two days. Cortical neuron migration and axon lengths were evaluated using GFP immunostaining. Morris water maze tests were performed to assess the effects of sevoflurane exposure on spatial memory in offspring. We found that sevoflurane exposure decreased axon length and caused cognitive defects in young mice. RNA sequencing revealed that these defects were associated with reduced neuro-oncological ventral antigen 2 (Nova2) expression. In utero electroporation experiments using Nova2 shRNA recapitulated this finding. Nova2 shRNA inhibited neuronal migration and decreased axon lengths. Finally, we found that Netrin-1/Deleted in Colorectal Cancer (Dcc) proteins acted downstream of Nova2 to suppresses neuronal migration. These findings describe a novel mechanism by which prenatal anesthesia exposure affects embryonic neural development and postnatal behavior.",2020-04-09,Journal Article,32271715
MARVELD1 depletion leads to dysfunction of motor and cognition via regulating glia-dependent neuronal migration during brain development.,"Animals,Cell Movement,Cerebellar Cortex,Cognitive Dysfunction,Exercise Test,Focal Adhesion Kinase 1,Gene Knockout Techniques,Integrin beta1,Membrane Proteins,Mice,Mice, Inbred C57BL,Mice, Knockout,Microtubule-Associated Proteins,Movement,Neurogenesis,Neuroglia,Neurons,Phosphorylation,Purkinje Cells","The establishment of functional neuronal connectivity is dependent on the neuronal migration and the accurate positioning of neurons in the developing brain. Abnormal neuronal migration can trigger neuronal maturation defects and apoptosis. However, many genetic bases remain unclear in neuronal migration disorders during brain development. In this study, we reported that MARVELD1-defected mice displayed motor and cognitive dysfunction resulting from aberrant neuronal migration during brain development. The laminar organization of the cerebral cortex and cerebellum in MARVELD1 knockout (KO) mice is disrupted, indicating impaired radial neuronal migration. Furthermore, we used the cerebellum as a model to explore the radial neuronal migration processes, and the results demonstrated that the proper neuronal migration depended on MARVELD1 expression in glial cells of the developing brain. MARVELD1 suppressed the expression of ITGB1 and FAK Tyr397 phosphorylation in glia-dependent manner. The inhibition of the MARVELD1/ITGB1/FAK signalling pathway in MARVELD1 KO mice could reverse the defects in neuronal migration in vitro. Our findings revealed that MARVELD1 regulated neuronal migration by mediating the formation of glial fibres and ITGB1/FAK signalling pathway. The depletion of MARVELD1 during mouse brain development led to the abnormity of motor and cognition functions.",2018-09-24,Journal Article,30250269
"Neuronal Migration Generates New Populations of Neurons That Develop Unique Connections, Physiological Properties and Pathologies.",nothingggggggg,"Central nervous system neurons become postmitotic when radial glia cells divide to form neuroblasts. Neuroblasts may migrate away from the ventricle radially along glia fibers, in various directions or even across the midline. We present four cases of unusual migration that are variably connected to either pathology or formation of new populations of neurons with new connectivities. One of the best-known cases of radial migration involves granule cells that migrate from the external granule cell layer along radial Bergman glia fibers to become mature internal granule cells. In various medulloblastoma cases this migration does not occur and transforms the external granule cell layer into a rapidly growing tumor. Among the ocular motor neurons is one unique population that undergoes a contralateral migration and uniquely innervates the superior rectus and levator palpebrae muscles. In humans, a mutation of a single gene ubiquitously expressed in all cells, induces innervation defects only in this unique motor neuron population, leading to inability to elevate eyes or upper eyelids. One of the best-known cases for longitudinal migration is the facial branchial motor (FBM) neurons and the overlapping inner ear efferent population. We describe here molecular cues that are needed for the caudal migration of FBM to segregate these motor neurons from the differently migrating inner ear efferent population. Finally, we describe unusual migration of inner ear spiral ganglion neurons that result in aberrant connections with disruption of frequency presentation. Combined, these data identify unique migratory properties of various neuronal populations that allow them to adopt new connections but also sets them up for unique pathologies.",2019-04-24,Journal Article,31069224
Temporal Characterization of Neuronal Migration Behavior on Chemically Patterned Neuronal Circuits in a Defined <i>in Vitro</i> Environment.,nothingggggggg,"Directed control of neuronal migration, facilitating the correct spatial positioning of neurons, is crucial to the development of a functional nervous system. An understanding of neuronal migration and positioning on patterned surfaces <i>in vitro</i> would also be beneficial for investigators seeking to design culture platforms capable of mimicking the complex functional architectures of neuronal tissues for drug development as well as basic biomedical research applications. This study used coplanar self-assembled monolayer patterns of cytophilic, <i>N</i>-1[3-(trimethoxysilyly)propyl] diethylenetriamine (DETA) and cytophobic, tridecafluoro-1,1,2,2-tetrahydrooctyl-1-trichlorosilane (13F) to assess the migratory behavior and physiological characteristics of cultured neurons. Analysis of time-lapse microscopy data revealed a dynamic procedure underlying the controlled migration of neurons, in response to extrinsic geometric and chemical cues, to promote the formation of distinct two-neuron circuits. Immunocytochemical characterization of the neurons highlights the organization of actin filaments (phalloidin) and microtubules (β-tubulin) at each migration stage. These data have applications in the development of precise artificial neuronal networks and provide a platform for investigating neuronal migration as well as neurite identification in differentiating cultured neurons. Importantly, the cytoskeletal arrangement of these cells identifies a specific mode of neuronal migration on these <i>in vitro</i> surfaces characterized by a single process determining the direction of cell migration and mimicking somal translocation behavior <i>in vivo</i>. Such information provides valuable additional insight into the mechanisms controlling neuronal development and maturation <i>in vitro</i> and validates the biochemical mechanisms underlying this behavior as representative of neuronal positioning phenomena <i>in vivo</i>.",2018-08-27,Journal Article,31475239
Contactin-1/F3 Regulates Neuronal Migration and Morphogenesis Through Modulating RhoA Activity.,nothingggggggg,"During neocortical development, newborn neurons migrate along radial fibers from the germinal ventricular zone (VZ) toward the cortical plate (CP) to populate the cerebral cortex. This radial migration requires adhesion activities between neurons and radial fibers; however, past research has identified only a limited number of adhesion molecules involved in this process. Contactin-1/F3 (Cntn1), a cell adhesion molecule expressed in the developing nervous system is essential for many key developmental events including neural cell adhesion, neurite outgrowth, axon guidance and myelination. However, the potential role of Cntn1 in neuronal migration during cortical development has not been investigated. Here we used <i>in utero</i> electroporation to introduce short hairpin RNA (shRNA) to knock down (KD) Cntn1 in neural stem cells <i>in vivo</i>. We found that Cntn1 KD led to a delay in neuronal migration. The arrested cells presented abnormal morphology in their leading process and more multipolar cells were observed in the deep layers of the brain, suggestive of dysregulation in process formation. Intriguingly, Cntn1 KD also resulted in upregulation of RhoA, a negative regulator for neuronal migration. Interference of RhoA by expression of the dominant-negative RhoA<sup>N19</sup> partially rescued the neuronal migration defects caused by Cntn1 KD. Our results showed that Cntn1 is a novel adhesion protein that is essential for neuronal migration and regulates process formation of newborn cortical neurons through modulating RhoA signaling pathway.",2018-11-20,Journal Article,30515076
N-cadherin provides a <i>cis</i> and <i>trans</i> ligand for astrotactin that functions in glial-guided neuronal migration.,"Animals,Cadherins,Cell Adhesion,Cell Movement,Cells, Cultured,Cerebellum,Glycoproteins,Ligands,Nerve Tissue Proteins,Neurogenesis,Neuroglia,Neurons","Prior studies demonstrate that astrotactin (ASTN1) provides a neuronal receptor for glial-guided CNS migration. Here we report that ASTN1 binds N-cadherin (CDH2) and that the ASTN1:CDH2 interaction supports cell-cell adhesion. To test the function of ASTN1:CDH2 binding in glial-guided neuronal migration, we generated a conditional loss of <i>Cdh2</i> in cerebellar granule cells and in glia. Granule cell migration was slowed in cerebellar slice cultures after a conditional loss of neuronal <i>Cdh2</i>, and more severe migration defects occurred after a conditional loss of glial <i>Cdh2</i> Expression in granule cells of a mutant form of ASTN1 that does not bind CDH2 also slowed migration. Moreover, in vitro chimeras of granule cells and glia showed impaired neuron-glia attachment in the absence of glial, but not neuronal, <i>Cdh2</i> Thus, <i>cis</i> and <i>trans</i> bindings of ASTN1 to neuronal and glial CDH2 form an asymmetric neuron-glial bridge complex that promotes glial-guided neuronal migration.",2018-09-27,Journal Article,30262652
Effects of N-cadherin on neuronal migration during chicken optic tectum development.,"Animals,Cadherins,Cell Movement,Chickens,Immunohistochemistry,Neurons,Superior Colliculi","N-cadherin, a member of the cadherin family, plays an important role in neural development. In addition, N-cadherin has been reported to be crucial in neuronal migration, axonal outgrowth, and axonal path-finding. However, the mechanism underlying the effects of N-cadherin in neuronal migration is not entirely clear. In this study, we investigated the overexpression or knockdown of N-cadherin in the optic tectum during chicken embryo development, and then analyzed the effect of N-cadherin on neuronal migration. The results showed that compared with the control group, in the N-cadherin knockdown group, the neuronal migration of the optic tectum was significantly affected and could not arrive at destination. The stratum griseum central layer of the optic tectum mainly includes multipolar neurons, which could not be formed after the knockdown of N-cadherin, and more neurons form the bipolar or monopolar neurons compared with the control group. Compared with the control group, more cells stayed in the neuroepithelium layer. The axonal length in the optic tectum was significantly (P < 0.001) shorter in the N-cadherin knockdown group than in the control group. These results reveal that the knockdown of N-cadherin mainly affects the length of axons and formation of multipolar neurons in the development of the chicken optic tectum, which eventually results in the inhibition of neuronal migration.",2018-09-24,Journal Article,30250974
HIF-1α/SDF-1/CXCR4 axis reduces neuronal apoptosis via enhancing the bone marrow-derived mesenchymal stromal cell migration in rats with traumatic brain injury.,nothingggggggg,"Mesenchymal stromal injection is a promising therapy for traumatic brain injury (TBI). The aim of this study was to explore the effects of the HIF-1α/SDF-1/CXCR4 axis on neuron repair in TBI rats through improving the bone marrow-derived mesenchymalstromal cells (BMSCs) migration. TBI rat models were established. The rats were treated with exogenous SDF-1, and then the neuronal apoptosis in TBI rats was measured. BMSCs from rats were collected, and the roles of NF-κB p65 expression in nuclei, overexpression of SDF-1 and HIF-1α, as well as downregulation of CXCR4 in BMSC migration were identified. HIF-1α- and SDF-1- treated BMSCs were transplanted into TBI rats, after which the neuronal apoptosis and activity of the HIF-1α/SDF-1/CXCR4 axis were detected. Consequently, we found SDF-1 elevated the HIF-1α/SDF-1/CXCR4 activity and presented protective roles in TBI rat hippocampal neurons with reduced neuronal apoptosis. SDF-1 promoted BMSC migration in vitro, and co-effects of SDF-1 and HIF-1α showed strong promotion, while CXCR4 inhibition suppressed BMSC migration. BMSC transplantation activated the HIF-1α/SDF-1/CXCR4 axis and reduced neuronal apoptosis in TBI rats. To conclude, our study demonstrated that the HIF-1α/SDF-1/CXCR4 axis could enhance BMSC migration and alleviate neuronal damage and apoptosis in TBI rats. This study provided novel options for TBI therapy.",2020-03-09,Journal Article,32165091
Control of Neuronal Migration and Aggregation by Reelin Signaling in the Developing Cerebral Cortex.,nothingggggggg,"The mammalian cerebral neocortex has a well-organized laminar structure, achieved by the highly coordinated control of neuronal migration. During cortical development, excitatory neurons born near the lateral ventricle migrate radially to reach their final positions to form the cortical plate. During this process, dynamic changes are observed in the morphologies and migration modes, including multipolar migration, locomotion, and terminal translocation, of the newborn neurons. Disruption of these migration processes can result in neuronal disorders such as lissencephaly and periventricular heterotopia. The extracellular protein, Reelin, mainly secreted by the Cajal-Retzius neurons in the marginal zone during development, plays a crucial role in the neuronal migration and neocortical lamination. Reelin signaling, which exerts essential roles in the formation of the layered neocortex, is triggered by the binding of Reelin to its receptors, ApoER2 and VLDLR, followed by phosphorylation of the Dab1 adaptor protein. Accumulating evidence suggests that Reelin signaling controls multiple steps of neuronal migration, including the transition from multipolar to bipolar neurons, terminal translocation, and termination of migration beneath the marginal zone. In addition, it has been shown that ectopically expressed Reelin can cause neuronal aggregation via an N-cadherin-mediated manner. This review attempts to summarize our knowledge of the roles played by Reelin in neuronal migration and the underlying mechanisms.",2017-04-26,Journal Article,28507985
CDYL Deficiency Disrupts Neuronal Migration and Increases Susceptibility to Epilepsy.,"Actin Cytoskeleton,Actins,Animals,Brain,Cell Movement,Cell Polarity,Chromatin,Co-Repressor Proteins,Disease Susceptibility,Epilepsy,Gene Knockdown Techniques,Histone Acetyltransferases,Histones,Male,Mice, Inbred C57BL,Mice, Inbred ICR,Neurons,Pentylenetetrazole,Polymerization,Signal Transduction,rhoA GTP-Binding Protein","During brain development, the correct migration of newborn neurons is one of the determinants of circuit formation, and neuronal migration defects may lead to neurological and psychiatric disorders. The molecular mechanisms underlying neuronal migration and related disorders are poorly understood. Here, we report that Chromodomain Y-like (CDYL) is critical for neuronal migration in mice. Knocking down CDYL caused neuronal migration defects and disrupted both mobility and multipolar-to-bipolar transition of migrating neurons. We find that CDYL regulates neuronal migration by transcriptionally repressing RhoA. In addition, CDYL deficiency increased the excitability of cortical pyramidal neurons and the susceptibility of mice to convulsant-induced seizures. These results demonstrate that CDYL is a regulator of neuronal migration and shed light on the pathogenesis of seizure-related neurodevelopmental disorders.",NA,Journal Article,28076783
Genetic and Molecular Approaches to Study Neuronal Migration in the Developing Cerebral Cortex.,nothingggggggg,"The migration of neuronal cells in the developing cerebral cortex is essential for proper development of the brain and brain networks. Disturbances in this process, due to genetic abnormalities or exogenous factors, leads to aberrant brain formation, brain network formation, and brain function. In the last decade, there has been extensive research in the field of neuronal migration. In this review, we describe different methods and approaches to assess and study neuronal migration in the developing cerebral cortex. First, we discuss several genetic methods, techniques and genetic models that have been used to study neuronal migration in the developing cortex. Second, we describe several molecular approaches to study aberrant neuronal migration in the cortex which can be used to elucidate the underlying mechanisms of neuronal migration. Finally, we describe model systems to investigate and assess the potential toxicity effect of prenatal exposure to environmental chemicals on proper brain formation and neuronal migration.",2017-05-05,Journal Article,28475113
Aberrant expression of LIMK1 impairs neuronal migration during neocortex development.,"Animals,Cell Movement,Gene Expression Profiling,Lim Kinases,Mice,Mice, Inbred C57BL,Neocortex,Neurons","Neuronal migration is essential for the formation of cortical layers, and proper neuronal migration requires the coordination of cytoskeletal regulation. LIMK1 is a serine/threonine protein kinase that mediates actin dynamics by regulating actin depolymerization factor/cofilin. However, the role of LIMK1 in neuronal migration and its potential mechanism remains elusive. Here, we found that using the in utero electroporation to overexpress LIMK1 and its mutants, constitutively active LIMK1 (LIMK1-CA) and dominant-negative LIMK1 (LIMK1-DN), impaired neuronal migration in the embryonic mouse brain. In addition, the aberrant expression of LIMK1-WT and LIMK1-CA induced abnormal branching and increased the length of the leading process, while LIMK1-DN-transfected neurons gave rise to two leading processes. Furthermore, the co-transfection of LIMK1-CA and cofilin-S3A partially rescued the migration deficiency and fully rescued the morphological changes in migrating neurons induced by LIMK1-CA. Our results indicated that LIMK1 negatively regulated neuronal migration by affecting the neuronal cytoskeleton and that its effects were partly mediated by cofilin phosphorylation.",2016-11-14,Journal Article,27844143
"A Peptide Link Between Human Cytomegalovirus Infection, Neuronal Migration, and Psychosis.",nothingggggggg,"Alongside biological, psychological, and social risk factors, psychotic syndromes may be related to disturbances of neuronal migration. This highly complex process characterizes the developing brain of the fetus, the early postnatal brain, and the adult brain, as reflected by changes within the subventricular zone and the dentate gyrus of the hippocampus, where neurogenesis persists throughout life. Psychosis also appears to be linked to human cytomegalovirus (HCMV) infection. However, little is known about the connection between psychosis, HCMV infection, and disruption of neuronal migration. The present study addresses the hypothesis that HCMV infection may lead to mental disorders through mechanisms of autoimmune cross-reactivity. Searching for common peptides that underlie immune cross-reactions, the analyses focus on HCMV and human proteins involved in neuronal migration. Results demonstrate a large overlap of viral peptides with human proteins associated with neuronal migration, such as ventral anterior homeobox 1 and cell adhesion molecule 1 implicated in GABAergic and glutamatergic neurotransmission. The present findings support the possibility of immune cross-reactivity between HCMV and human proteins that-when altered, mutated, or improperly functioning-may disrupt normal neuronal migration. In addition, these findings are consistent with a molecular and mechanistic framework for pathological sequences of events, beginning with HCMV infection, followed by immune activation, cross-reactivity, and neuronal protein variations that may ultimately contribute to the emergence of mental disorders, including psychosis.",2020-05-08,Journal Article,32457660
Neuronal migration in the CNS during development and disease: insights from <i>in vivo</i> and <i>in vitro</i> models.,"Animals,Cell Movement,Central Nervous System,Central Nervous System Diseases,Disease Models, Animal,Humans,Models, Biological,Neurons","Neuronal migration is a fundamental process that governs embryonic brain development. As such, mutations that affect essential neuronal migration processes lead to severe brain malformations, which can cause complex and heterogeneous developmental and neuronal migration disorders. Our fragmented knowledge about the aetiology of these disorders raises numerous issues. However, many of these can now be addressed through studies of <i>in vivo</i> and <i>in vitro</i> models that attempt to recapitulate human-specific mechanisms of cortical development. In this Review, we discuss the advantages and limitations of these model systems and suggest that a complementary approach, using combinations of <i>in vivo</i> and <i>in vitro</i> models, will broaden our knowledge of the molecular and cellular mechanisms that underlie defective neuronal positioning in the human cerebral cortex.",2019-01-09,Journal Article,30626593
