The EGF-LIKE domain of thrombospondin-4 is a key determinant in the development of pain states due to increased excitatory synaptogenesis.,"Animals,Calcium Channels,Epidermal Growth Factor,Neuralgia,Pain Measurement,Protein Domains,Rats,Sensory Receptor Cells,Spinal Cord,Synapses,Thrombospondins","Up-regulation of thrombospondin-4 (TSP4) or voltage-gated calcium channel subunit α<sub>2</sub>δ<sub>1</sub> (Ca<sub>v</sub>α<sub>2</sub>δ<sub>1</sub>) proteins in the spinal cord contributes to neuropathic pain development through an unidentified mechanism. We have previously shown that TSP4 interacts with Ca<sub>v</sub>α<sub>2</sub>δ<sub>1</sub> to promote excitatory synaptogenesis and the development of chronic pain states. However, the TSP4 determinants responsible for these changes are not known. Here, we tested the hypothesis that the Ca<sub>v</sub>α<sub>2</sub>δ<sub>1</sub>-binding domains of TSP4 are synaptogenic and pronociceptive. We mapped the major Ca<sub>v</sub>α<sub>2</sub>δ<sub>1</sub>-binding domains of TSP4 within the coiled-coil and epidermal growth factor (EGF)-like domains <i>in vitro</i> Intrathecal injection of TSP4 fragment proteins containing the EGF-like domain (EGF-LIKE) into naïve rodents was sufficient for inducing behavioral hypersensitivity similar to that produced by an equal molar dose of full-length TSP4. Gabapentin, a drug that binds to Ca<sub>v</sub>α<sub>2</sub>δ<sub>1</sub>, blocked EGF-LIKE-induced behavioral hypersensitivity in a dose-dependent manner, supporting the notion that EGF-LIKE interacts with Ca<sub>v</sub>α<sub>2</sub>δ<sub>1</sub> and thereby mediates behavioral hypersensitivity. This notion was further supported by our findings that a peptide within EGF-LIKE (EGFD355-369) could block TSP4- or Ca<sub>v</sub>α<sub>2</sub>δ<sub>1</sub>-induced behavioral hypersensitivity after intrathecal injections. Furthermore, only TSP4 proteins that contained EGF-LIKE could promote excitatory synaptogenesis between sensory and spinal cord neurons, which could be blocked by peptide EGFD355-369. Together, these findings indicate that EGF-LIKE is the molecular determinant that mediates aberrant excitatory synaptogenesis and chronic pain development. Blocking interactions between EGF-LIKE and Ca<sub>v</sub>α<sub>2</sub>δ<sub>1</sub> could be an alternative approach in designing target-specific pain medications.",2018-09-07,Journal Article,30194282
Maternal Folic Acid Supplementation During Pregnancy Promotes Neurogenesis and Synaptogenesis in Neonatal Rat Offspring.,"Animals,Animals, Newborn,Blotting, Western,Brain-Derived Neurotrophic Factor,Cell Proliferation,Cell Survival,Duration of Therapy,Female,Folic Acid,Hippocampus,Neural Stem Cells,Neurogenesis,Pregnancy,Primary Cell Culture,Random Allocation,Rats,Synapses,Synaptophysin,Vitamin B Complex","Maternal folic acid supplementation during pregnancy is associated with improved cognitive performances in offspring. However, the effect of supplementation on offspring's neurogenesis and synaptogenesis is unknown, and whether supplementation should be continued throughout pregnancy is controversial. In present study, 3 groups of female rats were fed a folate-normal diet, folate-deficient diet, or folate-supplemented diet from 1 week before mating until the end of pregnancy. A fourth group fed folate-normal diet from 1 week before mating until mating, then fed folate-supplemented diet for 10 consecutive days, then fed folate-normal diet until the end of pregnancy. Offspring were sacrificed on postnatal day 0 for measurement of neurogenesis and synaptogenesis by immunofluorescence and western blot. Additionally neural stem cells (NSCs) were cultured from offspring's hippocampus for immunocytochemical measurement of their rates of proliferation and neuronal differentiation. The results demonstrated that maternal folic acid supplementation stimulated hippocampal neurogenesis by increasing proliferation and neuronal differentiation of NSCs, and also enhanced synaptogenesis in cerebral cortex of neonatal offspring. Hippocampal neurogenesis was stimulated more when supplementation was continued throughout pregnancy instead of being limited to the periconceptional period. In conclusion, maternal folic acid supplementation, especially if continued throughout pregnancy, improves neurogenesis and synaptogenesis in neonatal offspring.",NA,Journal Article,30137237
"Synaptogenesis and Myelination in the Nucleus/Tractus Solitarius: Potential Role in Apnea of Prematurity, Congenital Central Hypoventilation, and Sudden Infant Death Syndrome.","Child,Child, Preschool,Down Syndrome,Female,Fetus,Gestational Age,Humans,Hypoventilation,Infant,Infant, Premature,Male,Myelin Sheath,Nerve Tissue Proteins,Neurogenesis,Sleep Apnea, Central,Solitary Nucleus,Sudden Infant Death,Synapses,Synaptophysin","Fetuses as early as 15 weeks' gestation exhibit rhythmical respiratory movements shown by real-time ultrasonography. The nucleus/tractus solitarius is the principal brainstem respiratory center; other medullary nuclei also participate. The purpose was to determine temporal maturation of synaptogenesis. Delayed synaptic maturation may explain neurogenic apnea or hypoventilation of prematurity and some cases of sudden infant death syndrome. Sections of medulla oblongata were studied from 30 human fetal and neonatal brains 9 to 41 weeks' gestation. Synaptophysin demonstrated the immunocytochemical sequence of synaptogenesis. Other neuronal markers and myelin stain also were applied. The nucleus/tractus solitarius was similarly studied in fetuses with chromosomopathies, metabolic encephalopathies, and brain malformations. Synapse formation in the nucleus solitarius begins at about 12 weeks' gestation and matures by 15 weeks; myelination initiated at 33 weeks. Synaptogenesis was delayed in 3 fetuses with different conditions, but was not specific for only nucleus solitarius. Delayed synaptogenesis or myelination in the nucleus solitarius may play a role in neonatal hypoventilation, especially in preterm infants and in some sudden infant death syndrome cases. ",2015-12-10,Journal Article,26661483
Dopaminergic Co-Regulation of Locomotor Development and Motor Neuron Synaptogenesis is Uncoupled by Hypoxia in Zebrafish.,nothingggggggg,"Hypoxic injury to the developing human brain is a complication of premature birth and is associated with long-term impairments of motor function. Disruptions of axon and synaptic connectivity have been linked to developmental hypoxia, but the fundamental mechanisms impacting motor function from altered connectivity are poorly understood. We investigated the effects of hypoxia on locomotor development in zebrafish. We found that developmental hypoxia resulted in decreased spontaneous swimming behavior in larva, and that this motor impairment persisted into adulthood. In evaluation of the diencephalic dopaminergic neurons, which regulate early development of locomotion and constitute an evolutionarily conserved component of the vertebrate dopaminergic system, hypoxia caused a decrease in the number of synapses from the descending dopaminergic diencephalospinal tract (DDT) to spinal cord motor neurons. Moreover, dopamine signaling from the DDT was coupled jointly to motor neuron synaptogenesis and to locomotor development. Together, these results demonstrate the developmental processes regulating early locomotor development and a requirement for dopaminergic projections and motor neuron synaptogenesis. Our findings suggest new insights for understanding the mechanisms leading to motor disability from hypoxic injury of prematurity.",2020-02-27,Journal Article,32001551
Leptin induces hippocampal synaptogenesis via CREB-regulated microRNA-132 suppression of p250GAP.,"Animals,CA1 Region, Hippocampal,CA3 Region, Hippocampal,Cells, Cultured,Cyclic AMP Response Element-Binding Protein,Dendritic Spines,GTPase-Activating Proteins,Leptin,MAP Kinase Signaling System,Mice,Mice, Inbred C57BL,Mice, Transgenic,MicroRNAs,Organ Culture Techniques,Phosphorylation,Rats,Rats, Sprague-Dawley,Receptors, Leptin,Synapses,Transcription, Genetic,rac1 GTP-Binding Protein,rho GTP-Binding Proteins","Leptin acts in the hippocampus to enhance cognition and reduce depression and anxiety. Cognitive and emotional disorders are associated with abnormal hippocampal dendritic spine formation and synaptogenesis. Although leptin has been shown to induce synaptogenesis in the hypothalamus, its effects on hippocampal synaptogenesis and the mechanism(s) involved are not well understood. Here we show that leptin receptors (LepRs) are critical for hippocampal dendritic spine formation in vivo because db/db mice lacking the long form of the leptin receptor (LepRb) have reduced spine density on CA1 and CA3 neurons. Leptin promotes the formation of mature spines and functional glutamate synapses on hippocampal pyramidal neurons in both dissociated and slice cultures. These effects are blocked by short hairpin RNAs specifically targeting the LepRb and are absent in cultures from db/db mice. Activation of the LepR leads to cAMP response element-binding protein (CREB) phosphorylation and initiation of CREB-dependent transcription via the MAPK kinase/Erk pathway. Furthermore, both Mek/Erk and CREB activation are required for leptin-induced synaptogenesis. Leptin also increases expression of microRNA-132 (miR132), a well-known CREB target, which is also required for leptin-induced synaptogenesis. Last, leptin suppresses the expression of p250GAP, a miR132 target, and this suppression is obligatory for leptin's effects as is the downstream target of p250GAP, Rac1. LepRs appear to be critical in vivo as db/db mice have lowered hippocampal miR132 levels and elevated p250GAP expression. In conclusion, we identify a novel signaling pathway by which leptin increases synaptogenesis through inducing CREB transcription and increasing microRNA-mediated suppression of p250GAP activity, thus removing a known inhibitor of Rac1-stimulated synaptogenesis. ",2014-05-30,Journal Article,24877561
Insufficient glutamine synthetase activity during synaptogenesis causes spatial memory impairment in adult mice.,"Animals,Animals, Newborn,Astrocytes,Behavior Observation Techniques,Behavior, Animal,CA3 Region, Hippocampal,Glial Fibrillary Acidic Protein,Glutamate-Ammonia Ligase,Glutamic Acid,Glutamine,Male,Methionine Sulfoximine,Mice,Models, Animal,Neurogenesis,Neurons,Spatial Memory,Synaptic Transmission","Glutamatergic synapses constitute a major excitatory neurotransmission system and are regulated by glutamate/glutamine (Gln) cycling between neurons and astrocytes. Gln synthetase (GS) produced by astrocytes plays an important role in maintaining the cycle. However, the significance of GS during synaptogenesis has not been clarified. GS activity and expression significantly increase from postnatal day (PD) 7 to 21, and GS is expressed prior to glial fibrillary acidic protein (GFAP) and is more abundant than GFAP throughout synaptogenesis. These observations suggest that GS plays an important role in synaptogenesis. We investigated this by inhibiting GS activity in neonatal mice and assessed the consequences in adult animals. Lower expression levels of GS and GFAP were found in the CA3 region of the hippocampus but not in the CA1 region. Moreover, synaptic puncta and glutamatergic neurotransmission were also decreased in CA3. Behaviorally, mice with inhibited GS during synaptogenesis showed spatial memory-related impairment as adults. These results suggest that postnatal GS activity is important for glutamatergic synapse development in CA3.",2019-01-22,Journal Article,30670758
Synaptogenesis in the Cerebellum of Offspring Born to Diabetic Mothers.,nothingggggggg,"There is increasing evidence that maternal diabetes mellitus during the pregnancy is associated with a higher risk of neurodevelopmental and neurofunctional anomalies including motor dysfunctions, learning deficits, and behavioral problems in offspring. The cerebellum is a part of the brain that has long been recognized as a center of movement balance and motor coordination. Moreover, recent studies in humans and animals have also implicated the cerebellum in cognitive processing, sensory discrimination, attention, and learning and memory. Synaptogenesis is one of the most crucial events during the development of the central nervous system. Synaptophysin (SYP) is an integral membrane protein of synaptic vesicles and is considered to be a marker for synaptic density and synaptogenesis. Here, we review the manuscripts focusing on the negative impacts of maternal diabetes in pregnancy on the expression or localization of SYP in the developing cerebellar cortex. We believe that the alteration in synaptogenesis or synapse density may be part of the cascade of events through which diabetes in pregnant women affects the newborn's cerebellum.",NA,Journal Article,29204194
Platycodon grandiflorus Root Extract Improves Learning and Memory by Enhancing Synaptogenesis in Mice Hippocampus.,"Animals,Cell Survival,Hippocampus,Learning,Male,Memory,Mice,Mice, Inbred C57BL,Neurogenesis,PC12 Cells,Plant Extracts,Plant Roots,Platycodon,Rats","<i>Platycodon grandiflorus</i> (Jacq.) A.DC. (PG) has long been used as an ingredient of foods and is known to have beneficial effects on cognitive functions as well. The present study examined the effect of each PG extract (PGE) from root, aerial part, and seeds on cognitive functions in mice. Changes in spatial learning and memory using a Y-maze test, and markers of adult hippocampal neurogenesis and synaptogenesis were examined. Moreover, changes in neuritogenesis and activation of the ERK1/2 pathway were investigated. Results indicated that mice administered PGE (root) showed increased spontaneous alternation in the Y-maze test and synaptogenesis in the hippocampus. In addition, PGE (root) and platycodin D, the major bioactive compound from the PG root, significantly stimulated neuritic outgrowth by phosphorylation of the ERK1/2 signaling pathway in vitro. These results indicate that the PGE (root), containing platycodin D, enhances cognitive function through synaptogenesis via activation of the ERK1/2 signaling pathway.",2017-07-23,Journal Article,28737698
Dopamine Burden Triggers Cholesterol Overload Following Disruption of Synaptogenesis in Minimal Hepatic Encephalopathy.,"Animals,Astrocytes,Brain,Cells, Cultured,Cholesterol,Dopamine,Hepatic Encephalopathy,Injections, Intraventricular,Lipogenesis,Neurogenesis,Rats,Rats, Sprague-Dawley,Synapses","The contribution of Dopamine (DA) to minimal hepatic encephalopathy (MHE) has been demonstrated. However, recent studies have revealed that cholesterol (CHO) treatment substantially increased the risk of dementia. The objectives of this study were to investigate whether CHO was induced by DA overload and its involvement in DA-induced cognitive impairment in MHE. Our study showed that DA treatment triggered CHO biosynthesis via the activation of JNK3/SREBP2 signaling pathway in primary cultured astrocytes. Conditioned media from DA-treated astrocytes increased CHO uptake by primary cultured neurons and disrupted synaptic formations; at the same time, inhibition of CHO synthesis and transportation from astrocytes diminished the disruption of synaptogenesis, which indicates the involvement of CHO in the perturbation of neural synaptogenesis in vitro. Secondary secretion of DA from primary cultured neurons was stimulated by CHO secreted from astrocytes. DA induced synergistic decreases of PPARγ/pERK/pCREB expressions in the presence of CHO in neurons, leading to synergistic synaptic impairment. Memory impairments were observed in MHE/DA-treated rats, which were partially rescued by atorvastatin (ATVS) treatment, confirming the involvement of CHO burden in vivo. Overall, our study suggests that DA overload triggers obvious CHO production from astrocytes. Excessive CHO in turn triggered neurons to secrete abundant DA and DA burden in combination with CHO overload elicit the cognitive decline and memory loss via PPARγ/ERK/CREB pathway in MHE.",2019-05-09,Journal Article,31078686
Molecular regulation of synaptogenesis during associative learning and memory.,"Animals,Association Learning,Astrocytes,Brain,Cell Adhesion,Humans,Membrane Proteins,Memory,Neurons,Signal Transduction,Synapses","Synaptogenesis plays a central role in associative learning and memory. The biochemical pathways that underlie synaptogenesis are complex and incompletely understood. Nevertheless, research has so far identified three conceptually distinct routes to synaptogenesis: cell-cell contact mediated by adhesion proteins, cell-cell biochemical signaling from astrocytes and other cells, and neuronal signaling through classical ion channels and cell surface receptors. The cell adhesion pathways provide the physical substrate to the new synaptic connection, while cell-cell signaling may provide a global or regional signal, and the activity-dependent pathways provide the neuronal specificity that is required for the new synapses to produce functional neuronal networks capable of storing associative memories. These three aspects of synaptogenesis require activation of a variety of interacting biochemical pathways that converge on the actin cytoskeleton and strengthen the synapse in an information-dependent manner. This article is part of a Special Issue titled SI: Brain and Memory. ",2014-12-05,Journal Article,25485772
