Hes5 regulates the transition timing of neurogenesis and gliogenesis in mammalian neocortical development.,"Animals,Astrocytes,Basic Helix-Loop-Helix Transcription Factors,Cell Differentiation,Cell Proliferation,Down-Regulation,Gene Expression Regulation, Developmental,Gene Knockdown Techniques,Genes, Reporter,Mammals,Mice, Transgenic,Neocortex,Neural Stem Cells,Neurogenesis,Neuroglia,Neurons,Promoter Regions, Genetic,Repressor Proteins,Time Factors","During mammalian neocortical development, neural stem/progenitor cells (NSCs) sequentially give rise to deep layer neurons and superficial layer neurons through mid- to late-embryonic stages, shifting to gliogenic phase at perinatal stages. Previously, we found that the Hes genes inhibit neuronal differentiation and maintain NSCs. Here, we generated transgenic mice that overexpress Hes5 in NSCs of the central nervous system, and found that the transition timing from deep to superficial layer neurogenesis was shifted earlier, while gliogenesis precociously occurred in the developing neocortex of Hes5-overexpressing mice. By contrast, the transition from deep to superficial layer neurogenesis and the onset of gliogenesis were delayed in <i>Hes5</i> knockout (KO) mice. We found that the Hmga genes (<i>Hmga1/2</i>) were downregulated in the neocortical regions of Hes5-overexpressing brain, whereas they were upregulated in the <i>Hes5</i> KO brain. Furthermore, we found that Hes5 expression led to suppression of <i>Hmga1/2</i> promoter activity. These results suggest that Hes5 regulates the transition timing between phases for specification of neocortical neurons and between neurogenesis and gliogenesis, accompanied by alteration in the expression levels of Hgma genes, in mammalian neocortical development.",NA,Journal Article,28851724
Regulation of Gliogenesis by <i>lin-32</i>/Atoh1 in <i>Caenorhabditis elegans</i>.,nothingggggggg,"The regulation of gliogenesis is a fundamental process for nervous system development, as the appropriate glial number and identity is required for a functional nervous system. To investigate the molecular mechanisms involved in gliogenesis, we used <i>C. elegans</i> as a model and identified the function of the proneural gene <i>lin-32</i><i>/</i>Atoh1 in gliogenesis. We found that <i>lin-32</i> functions during embryonic development to negatively regulate the number of AMsh glia. The ectopic AMsh cells at least partially arise from cells originally fated to become CEPsh glia, suggesting that <i>lin-32</i> is involved in the specification of specific glial subtypes. Moreover, we show that <i>lin-32</i> acts in parallel with <i>cnd-1</i><i>/</i> NeuroD1 and <i>ngn-1</i><i>/</i> Neurog1 in negatively regulating an AMsh glia fate. Furthermore, expression of murine Atoh1 fully rescues <i>lin-32</i> mutant phenotypes, suggesting <i>lin-32</i>/Atoh1 may have a conserved role in glial specification.",2020-09-02,Journal Article,32665354
Nuclear factor-kappaB regulates multiple steps of gliogenesis in the developing murine cerebral cortex.,"Animals,Animals, Newborn,Cell Differentiation,Cells, Cultured,Cerebral Cortex,Cerebral Ventricles,Ciliary Neurotrophic Factor,Embryo, Mammalian,Gene Expression Regulation, Developmental,Glial Fibrillary Acidic Protein,I-kappa B Kinase,Ki-67 Antigen,Male,Mice,Mice, Inbred C57BL,Mice, Transgenic,NF-kappa B,Nerve Tissue Proteins,Neural Stem Cells,Neurogenesis,Neuroglia","Nuclear factor-kappaB (NF-κB) is activated in neural progenitor cells in the developing murine cerebral cortex during the neurogenic phase, when it acts to prevent premature neuronal differentiation. Here we show that NF-κB activation continues in mouse neocortical neural progenitor cells during the neurogenic-to-gliogenic switch. Blockade of endogenous NF-κB activity during neocortical gliogenesis leads to the formation of supernumerary committed gliogenic progenitors and premature glial cell differentiation. Conversely, forced NF-κB activation during the neocortical neurogenic-to-gliogenic transition causes delayed gliogenic commitment and decreased astroglial gene expression. NF-κB activation continues in neocortical gliogenic progenitors following commitment and is important to inhibit the differentiation of oligodendrocyte precursor cells and to maintain persistent expression of glial fibrillary acidic protein in maturing astrocytes. These results reveal a number of previously uncharacterized roles for NF-κB during different phases of neocortical gliogenesis and identify NF-κB as an inhibitor of early oligodendrocyte development in the cerebral cortex.",2018-10-19,Journal Article,30338559
Exposure to the ROCK inhibitor fasudil promotes gliogenesis of neural stem cells in vitro.,"1-(5-Isoquinolinesulfonyl)-2-Methylpiperazine,Adult Stem Cells,Animals,Animals, Newborn,Biomarkers,Cell Differentiation,Cell Movement,Cell Shape,Glial Fibrillary Acidic Protein,Mice,Nerve Tissue Proteins,Nestin,Neural Stem Cells,Neurites,Neurogenesis,Neuroglia,Protein Kinase Inhibitors,Retinoids,SOXB1 Transcription Factors,Time-Lapse Imaging,rho-Associated Kinases","Fasudil is a clinically approved Rho-associated protein kinase (ROCK) inhibitor that has been used widely to treat cerebral consequences of subarachnoid hemorrhage. It is known to have a positive effect on animal models of neurological disorders including Parkinson's disease and stroke. However, its cellular effect on progenitor populations and differentiation is not clearly understood. While recent studies suggest that fasudil promotes the mobilization of neural stem cells (NSCs) from the subventricular zone in vivo and promotes the differentiation of the C17.2 cerebellar neuroprogenitor line in vitro, it is unclear whether fasudil is involved in the differentiation of primary NSCs. Here, we tested the effect of fasudil on mouse NSCs in vitro, and observed increased gliogenesis in NSCs derived from lateral ventricles. Upon treatment, fasudil promoted characteristics of neurogenesis including phenotypic changes in neural outgrowth and interkinetic nuclear-like movements as an immediate response, while Sox2 expression was maintained and GFAP expression increased. Moreover, the gliogenic response to fasudil medium was observed in both early postnatal and adult NSC cultures. Taken together, our results show that fasudil promotes the differentiation of NSCs into astroglial lineage, suggesting that it could be used to develop novel vitro gliogenesis models and regulate differentiation for neural repair.",2018-02-06,Journal Article,29448133
SHP2 mutations induce precocious gliogenesis of Noonan syndrome-derived iPSCs during neural development in vitro.,nothingggggggg,"Noonan syndrome (NS) is a developmental disorder caused by mutations of Src homology 2 domain-containing protein tyrosine phosphatase 2 (SHP2). Although NS patients have diverse neurological manifestations, the mechanisms underlying the involvement of SHP2 mutations in neurological dysfunction remain elusive.",2020-06-03,Journal Article,32493428
Developmental dynamics of neurogenesis and gliogenesis in the postnatal mammalian brain in health and disease: Historical and future perspectives.,nothingggggggg,"The mature mammalian brain has long been thought to be a structurally rigid, static organ since the era of Ramón y Cajal in the early 20th century. Evidence accumulated over the past three decades, however, has completely overturned this long-held view. We now know that new neurons and glia are continuously added to the brain at postnatal stages, even in mature adults of various mammalian species, including humans. Moreover, these newly added cells contribute to structural plasticity and play important roles in higher order brain function, as well as repair after damage. A major source of these new neurons and glia is neural stem cells (NSCs) that persist in specialized niches in the brain throughout life. With this new view, our understanding of normal brain physiology and interventional approaches to various brain disorders has changed markedly in recent years. This article provides a brief overview on the historical changes in our understanding of the developmental dynamics of neurogenesis and gliogenesis in the postnatal and adult mammalian brain and discusses the roles of NSCs and other progenitor populations in such cellular dynamics in health and disease of the postnatal mammalian brain. This article is categorized under: Adult Stem Cells, Tissue Renewal, and Regeneration > Stem Cell Differentiation and Reversion Adult Stem Cells, Tissue Renewal, and Regeneration > Tissue Stem Cells and Niches Adult Stem Cells, Tissue Renewal, and Regeneration > Regeneration Adult Stem Cells, Tissue Renewal, and Regeneration > Stem Cells and Disease.",2019-12-11,Journal Article,31825170
Toward a better understanding of enteric gliogenesis.,nothingggggggg,"Most of gastrointestinal functions are controlled by the enteric nervous system (ENS), which contains a vast diversity of neurons and glial cells. In accordance with its key role, defective ENS formation is the cause of several diseases that affect quality of life and can even be life-threatening. Treatment of these diseases would greatly benefit from a better understanding of the molecular mechanisms underlying ENS formation. In this regard, although several important discoveries have been made over the years, how the full spectrum of enteric neuronal and glial cell subtypes is generated from neural crest cells during development still remains enigmatic. Because they also have stem cell properties, such knowledge would be especially important for the enteric glial cell lineage. In a recent study, we identified the NR2F1 transcription factor as a new key regulator of enteric gliogenesis. Here we discuss our recent findings and briefly review what is already known about the mechanisms and signaling pathways involved in enteric gliogenesis, with an emphasis on Hedgehog and Notch signaling.",2017-03-02,Journal Article,28352645
MAZ mediates the cross-talk between CT-1 and NOTCH1 signaling during gliogenesis.,"ADAM10 Protein,Amyloid Precursor Protein Secretases,Animals,Cytokines,DNA-Binding Proteins,Humans,Membrane Proteins,Mice,NIH 3T3 Cells,Neural Stem Cells,Neuroglia,Receptor, Notch1,Signal Transduction,Transcription Factors","Neurons and glia cells are differentiated from neural stem/progenitor cells (NSCs/NPCs) during brain development. Concomitant activation of JAK/STAT and NOTCH1 signaling is required for gliogenesis, a process to generate glia cells to ensure proper brain functions. NOTCH1 signaling is down-regulated during neurogenesis and up-regulated during gliogenesis. However, the underlying mechanism remains elusive. We report here that cardiotrophin-1 (CT-1) activates NOTCH1 signaling through the up-regulation of ADAM10, a rate-limiting factor of NOTCH1 signaling activation. We found that a transcriptional factor, Myc-associated zinc finger protein (MAZ), plays an important role in ADAM10 transcription in response to CT-1 in NPCs. MAZ knockdown inhibits CT-1 stimulated gliogenesis and it can be rescued by over-expressing human NICD. Our results provide a link between NOTCH1 activation and neuronal secreted CT-1, suggesting that CT-1 plays an important role in ensuring the coordinated activation of NOTCH1 signaling during gliogenesis.",2016-02-12,Journal Article,26867947
Delayed but not loss of gliogenesis in Rbpj-deficient trigeminal ganglion.,"Animals,Biomarkers,Fatty Acid-Binding Protein 7,Fatty Acid-Binding Proteins,Immunoglobulin J Recombination Signal Sequence-Binding Protein,Mice,Mice, Knockout,Nerve Tissue Proteins,Neurogenesis,Neuroglia,Neurons,Phenotype,Receptors, Nerve Growth Factor,SOXE Transcription Factors,Time Factors,Trigeminal Ganglion","Somatosensory ganglia including dorsal root ganglion (DRG) and trigeminal ganglion (TG) are derived from a common pool of neural crest stem cells (NCCs), and are good systems to study the mechanisms of neurogenesis and gliogenesis. Previous studies have reported that deletion of Rbpj, a critical integrator of activation signals from all Notch receptors, in NCCs and their derived cells resulted in the delayed gliogenesis at early stage and a loss of glial cells at later stage in the DRG. But the phenotypes in the TG have not been described. Here we reported although the gliogenesis was also delayed initially in Rbpj-deficient TG, it was recovered as the development progressed, as shown by the presence of large number of glial cells in the TG at later stages. However, neuronal reduction was observed in Rbpj-deficient TG, which is similar to what observed in Rbpj-deficient DRG. Taken together, our data indicate the function of Rbpj is diversified and context dependent in the gliogenesis of somatosensory ganglia. ",2013-06-15,Journal Article,23826407
Gliogenesis in lampreys shares gene regulatory interactions with oligodendrocyte development in jawed vertebrates.,"Animals,Embryo, Nonmammalian,Fish Proteins,Gene Expression Regulation, Developmental,Lampreys,Neural Tube,Neuroglia,Oligodendroglia","Glial cells in the nervous system regulate and support many functions related to neuronal activity. Understanding how the vertebrate nervous system has evolved demands a greater understanding of the mechanisms controlling evolution and development of glial cells in basal vertebrates. Among vertebrate glia, oligodendrocytes form an insulating myelin layer surrounding axons of the central nervous system (CNS) in jawed vertebrates. Jawless vertebrates lack myelinated axons but it is unclear when oligodendrocytes or the regulatory mechanisms controlling their development evolved. To begin to investigate the evolution of mechanisms controlling glial development, we identified key genes required for the differentiation of oligodendrocytes in gnathostomes, including Nkx2.2, SoxE genes, and PDGFR, analyzed their expression, and used CRISPR/Cas9 genome editing to perturb their functions in a primitively jawless vertebrate, the sea lamprey. We show in lamprey that orthologs required for oligodendrocyte development in jawed vertebrates are expressed in the lamprey ventral neural tube, in similar locations where gnathostome oligodendrocyte precursor cells (OPC) originate. In addition, they appear to be under the control of conserved mechanisms that regulate OPC development in jawed vertebrates and may also function in gliogenesis. Our results suggest that although oligodendrocytes first emerged in jawed vertebrates, regulatory mechanisms required for their development predate the divergence of jawless and jawed vertebrates.",2018-07-04,Journal Article,29981309
Valproic Acid Exposure during Early Postnatal Gliogenesis Leads to Autistic-like Behaviors in Rats.,nothingggggggg,"We reported that postnatal exposure of rats to valproic acid (VPA) stimulated proliferation of glial precursors during cortical gliogenesis. However, there are no reports whether enhanced postnatal gliogenesis affects behaviors related to neuropsychiatric disorders.",NA,Journal Article,27776385
Early postnatal in vivo gliogenesis from nestin-lineage progenitors requires cdk5.,"Animals,Animals, Newborn,Brain,Cyclin-Dependent Kinase 5,Mice,Mice, Transgenic,Nestin,Neurogenesis,Neuroglia,Stem Cells,Tamoxifen","The early postnatal period is a unique time of brain development, as diminishing amounts of neurogenesis coexist with waves of gliogenesis. Understanding the molecular regulation of early postnatal gliogenesis may provide clues to normal and pathological embryonic brain ontogeny, particularly in regards to the development of astrocytes and oligodendrocytes. Cyclin dependent kinase 5 (Cdk5) contributes to neuronal migration and cell cycle control during embryogenesis, and to the differentiation of neurons and oligodendrocytes during adulthood. However, Cdk5's function in the postnatal period and within discrete progenitor lineages is unknown. Therefore, we selectively removed Cdk5 from nestin-expressing cells and their progeny by giving transgenic mice (nestin-CreERT2/R26R-YFP/CDK5(flox/flox) [iCdk5] and nestin-CreERT2/R26R-YFP/CDK5(wt/wt) [WT]) tamoxifen during postnatal (P) days P2-P 4 or P7-P 9, and quantified and phenotyped recombined (YFP+) cells at P14 and P21. When Cdk5 gene deletion was induced in nestin-expressing cells and their progeny during the wave of cortical and hippocampal gliogenesis (P2-P4), significantly fewer YFP+ cells were evident in the cortex, corpus callosum, and hippocampus. Phenotypic analysis revealed the cortical decrease was due to fewer YFP+ astrocytes and oligodendrocytes, with a slightly earlier influence seen in oligodendrocytes vs. astrocytes. This effect on cortical gliogenesis was accompanied by a decrease in YFP+ proliferative cells, but not increased cell death. The role of Cdk5 in gliogenesis appeared specific to the early postnatal period, as induction of recombination at a later postnatal period (P7-P9) resulted in no change YFP+ cell number in the cortex or hippocampus. Thus, glial cells that originate from nestin-expressing cells and their progeny require Cdk5 for proper development during the early postnatal period. ",2013-08-26,Journal Article,23991155
Zbtb20 Regulates Developmental Neurogenesis in the Olfactory Bulb and Gliogenesis After Adult Brain Injury.,"Aging,Animals,Animals, Newborn,Astrocytes,Brain Injuries,Mice, Knockout,Neurogenesis,Neuroglia,Neurons,Olfactory Bulb,Phenotype,Stem Cell Niche,Stem Cells,Stroke,Transcription Factors","The transcription factor (TF) Zbtb20 is important for the hippocampal specification and the regulation of neurogenesis of neocortical projection neurons. Herein, we show a critical involvement of the TF Zbtb20 in the neurogenesis of both projection neurons and interneurons of the olfactory bulb during embryonic stages. Our data indicate that the lack of Zbtb20 significantly diminishes the generation of a set of early-born Tbr2<sup>+</sup> neurons during embryogenesis. Furthermore, we provide evidence that Zbtb20 regulates the transition between neurogenesis to gliogenesis in cortical radial glial progenitor cells at the perinatal (E18.5) stage. In the adult mammalian brain, Zbtb20 is expressed by GFAP<sup>+</sup> neural progenitor cells (NPCs) located in the forebrain neurogenic niche, i.e., the subventricular zone (SVZ) of the lateral ventricles. Upon induction of cerebral ischemia, we found that Zbtb20 expression is upregulated in astrocytic-like cells, whereas diminishing the expression levels of Zbtb20 significantly reduces the ischemia-induced astrocytic reaction as observed in heterozygous Zbtb20 loss-of-function mice. Altogether, these results highlight the important role of the TF Zbtb20 as a temporal regulator of neurogenesis or gliogenesis, depending on the developmental context.",2018-05-11,Journal Article,29748916
