Assessment of myelination progression in subcortical white matter of children aged 6-48 months using T2-weighted imaging.,"Age Factors,Brain,Brain Mapping,Child, Preschool,Female,Humans,Infant,Magnetic Resonance Imaging,Male,Nerve Fibers, Myelinated,Retrospective Studies",This study aims to provide a screening scoring method by assessing the age-related change of subcortical white matter (WM) myelination via T2-weighted imaging (T2WI).,2018-10-09,Journal Article,30302499
"Glycogen synthase kinase-3β inhibition enhances myelination in preterm newborns with intraventricular hemorrhage, but not recombinant Wnt3A.","Animals,Brain,Female,Glycogen Synthase Kinase 3 beta,Humans,Infant, Newborn,Infant, Premature,Male,Nerve Fibers, Myelinated,Rabbits,Recombinant Proteins,Thiazoles,Urea,Wnt3A Protein","Intraventricular hemorrhage (IVH) in preterm infants results in reduced proliferation and maturation of oligodendrocyte progenitor cells (OPCs), and survivors exhibit reduced myelination and neurological deficits. Wnt signaling regulates OPC maturation and myelination in a context dependent manner. Herein, we hypothesized that the occurrence of IVH would downregulate Wnt signaling, and that activating Wnt signaling by GSK-3β inhibition or Wnt3A recombinant human protein (rh-Wnt3A) treatment might promote maturation of OPCs, myelination of the white matter, and neurological recovery in premature rabbits with IVH. These hypotheses were tested in autopsy samples from preterm infants and in a rabbit model of IVH. Induction of IVH reduced expressions of activated β-catenin, TCF-4, and Axin2 transcription factors in preterm newborns. Both AR-A014418 (ARA) and Wnt-3A treatment activated Wnt signaling. GSK-3β inhibition by intramuscular ARA treatment accelerated maturation of OPCs, myelination, and neurological recovery in preterm rabbits with IVH compared to vehicle controls. In contrast, intracerebroventricular rh-Wnt3A treatment failed to enhance myelination and neurological function in rabbits with IVH. ARA treatment reduced microglia infiltration and IL1β expression in rabbits with IVH relative to controls, whereas Wnt3A treatment elevated TNFα, IL1β, and IL6 expression without affecting microglia density. GSK-3β inhibition downregulated, while rh-Wnt3A treatment upregulated Notch signaling; and none of the two treatments affected the Sonic-Hedgehog pathway. The administration of ARA or rh-Wnt3A did not affect gliosis. The data suggest that GSK-3β inhibition promoted myelination by suppressing inflammation and Notch signaling; and Wnt3A treatment failed to enhance myelination because of its pro-inflammatory activity and synergy with Notch signaling. GSK-3β inhibitors might improve the neurological outcome of preterm infants with IVH.",2018-06-22,Journal Article,29940337
N-Wasp Regulates Oligodendrocyte Myelination.,nothingggggggg,"Oligodendrocyte myelination depends on actin cytoskeleton rearrangement. Neural Wiskott-Aldrich syndrome protein(N-Wasp) is an actin nucleation factor that promotes polymerization of branched actin filaments. N-Wasp activity is essential for myelin membrane wrapping by Schwann cells, but its role in oligodendrocytes and CNS myelination remains unknown. Here we report that oligodendrocytes-specific deletion of <i>N-Wasp</i> in mice of both sexes resulted in hypomyelination (i.e., reduced number of myelinated axons and thinner myelin profiles), as well as substantial focal hypermyelination reflected by the formation of remarkably long myelin outfolds. These myelin outfolds surrounded unmyelinated axons, neuronal cell bodies, and other myelin profiles. The latter configuration resulted in pseudo-multimyelin profiles that were often associated with axonal detachment and degeneration throughout the CNS, including in the optic nerve, corpus callosum, and the spinal cord. Furthermore, developmental analysis revealed that myelin abnormalities were already observed during the onset of myelination, suggesting that they are formed by aberrant and misguided elongation of the oligodendrocyte inner lip membrane. Our results demonstrate that N-Wasp is required for the formation of normal myelin in the CNS. They also reveal that N-Wasp plays a distinct role in oligodendrocytes compared with Schwann cells, highlighting a difference in the regulation of actin dynamics during CNS and PNS myelination.<b>SIGNIFICANCE STATEMENT</b> Myelin is critical for the normal function of the nervous system by facilitating fast conduction of action potentials. During the process of myelination in the CNS, oligodendrocytes undergo extensive morphological changes that involve cellular process extension and retraction, axonal ensheathment, and myelin membrane wrapping. Here we present evidence that N-Wasp, a protein regulating actin filament assembly through Arp2/3 complex-dependent actin nucleation, plays a critical role in CNS myelination, and its absence leads to several myelin abnormalities. Our data provide an important step into the understanding of the molecular mechanisms underlying CNS myelination.",2020-06-29,Journal Article,32601246
Loss of Adaptive Myelination Contributes to Methotrexate Chemotherapy-Related Cognitive Impairment.,"Animals,Brain-Derived Neurotrophic Factor,Cerebral Cortex,Channelrhodopsins,Cognition Disorders,Disease Models, Animal,Humans,Immunosuppressive Agents,Luminescent Proteins,Membrane Glycoproteins,Methotrexate,Mice,Mice, Inbred C57BL,Mice, Transgenic,Myelin Sheath,Oligodendrocyte Precursor Cells,Organic Chemicals,Protein-Tyrosine Kinases,Recognition, Psychology,Signal Transduction,Urea","Activity-dependent myelination is thought to contribute to adaptive neurological function. However, the mechanisms by which activity regulates myelination and the extent to which myelin plasticity contributes to non-motor cognitive functions remain incompletely understood. Using a mouse model of chemotherapy-related cognitive impairment (CRCI), we recently demonstrated that methotrexate (MTX) chemotherapy induces complex glial dysfunction for which microglial activation is central. Here, we demonstrate that remote MTX exposure blocks activity-regulated myelination. MTX decreases cortical Bdnf expression, which is restored by microglial depletion. Bdnf-TrkB signaling is a required component of activity-dependent myelination. Oligodendrocyte precursor cell (OPC)-specific TrkB deletion in chemotherapy-naive mice results in impaired cognitive behavioral performance. A small-molecule TrkB agonist rescues both myelination and cognitive impairment after MTX chemotherapy. This rescue after MTX depends on intact TrkB expression in OPCs. Taken together, these findings demonstrate a molecular mechanism required for adaptive myelination that is aberrant in CRCI due to microglial activation.",2019-05-20,Journal Article,31122677
Independent and cooperative roles of the Mek/ERK1/2-MAPK and PI3K/Akt/mTOR pathways during developmental myelination and in adulthood.,"Age Factors,Animals,Female,MAP Kinase Kinase Kinases,MAP Kinase Signaling System,Male,Mice,Mice, Inbred C57BL,Mice, Transgenic,Myelin Sheath,Nerve Fibers, Myelinated,Phosphatidylinositol 3-Kinases,Proto-Oncogene Proteins c-akt,Signal Transduction,TOR Serine-Threonine Kinases","Multiple extracellular and intracellular signals regulate the functions of oligodendrocytes as they progress through the complex process of developmental myelination and then maintain a functionally intact myelin sheath throughout adult life, preserving the integrity of the axons. Recent studies suggest that Mek/ERK1/2-MAPK and PI3K/Akt/mTOR intracellular signaling pathways play important, often overlapping roles in the regulation of myelination. However, it remains poorly understood whether they function independently, sequentially, or converge using a common mechanism to facilitate oligodendrocyte differentiation, myelin growth, and maintenance. To address these questions, we analyzed multiple genetically modified mice and asked whether the deficits due to the conditional loss-of-function of ERK1/2 or mTOR could be abrogated by simultaneous constitutive activation of PI3K/Akt or Mek, respectively. From these studies, we concluded that while PI3K/Akt, not Mek/ERK1/2, plays a key role in promoting oligodendrocyte differentiation and timely initiation of myelination through mTORC1 signaling, Mek/ERK1/2-MAPK functions largely independently of mTORC1 to preserve the integrity of the myelinated axons during adulthood. However, to promote the efficient growth of the myelin sheath, these two pathways cooperate with each other converging at the level of mTORC1, both in the context of normal developmental myelination or following forced reactivation of the myelination program during adulthood. Thus, Mek/ERK1/2-MAPK and the PI3K/Akt/mTOR signaling pathways work both independently and cooperatively to maintain a finely tuned, temporally regulated balance as oligodendrocytes progress through different phases of developmental myelination into adulthood. Therapeutic strategies aimed at targeting remyelination in demyelinating diseases are expected to benefit from these findings.",2019-02-13,Journal Article,30761608
Bihemispheric alterations in myelination in children following unilateral perinatal stroke.,"Adolescent,Child,Child, Preschool,Cohort Studies,Female,Humans,Infant,Infant, Newborn,Male,Motor Cortex,Nerve Fibers, Myelinated,Nerve Net,Retrospective Studies,Stroke","Stroke is a leading cause of perinatal brain injury with variable outcomes including cerebral palsy and epilepsy. The biological processes that underlie these heterogeneous outcomes are poorly understood. Alterations in developmental myelination are recognized as a major determinant of outcome in preterm brain injury but have not been explored in perinatal stroke. We aimed to characterize myelination in hemiparetic children after arterial perinatal stroke, hypothesizing that ipsilesional myelination would be impaired, the degree of which would correlate with poor outcome.",2018-06-27,Journal Article,29988959
Myelination and Node of Ranvier Formation in a Human Motoneuron-Schwann Cell Serum-Free Coculture.,nothingggggggg,"Myelination and node of Ranvier formation play an important role in the rapid conduction of nerve impulses, referred to as saltatory conduction, along axons in the peripheral nervous system. We report a human-human myelination model using human primary Schwann cells (SCs) and human-induced pluripotent stem-cell-derived motoneurons utilizing a serum-free medium supplemented with ascorbate to induce myelination, where 41.6% of SCs expressed the master transcription factor for myelination, early growth response protein 2. After 30 days in coculture, myelin segments were visualized using immunocytochemistry for myelin basic protein surrounding neurofilament-stained motor neuron axons, which was confirmed via 3D confocal Raman microscopy, a viable alternative for transmission electron microscopy analysis. The myelination efficiency was 65%, and clusters of voltage-gated sodium channels and the paranodal protein contactin-associated protein 1 indicated node of Ranvier formation. This model has applications to study remyelination and demyelinating diseases, including Charcot-Marie Tooth disorder, Guillian-Barre syndrome, and anti-myelin-associated glycoprotein peripheral neuropathy.",2020-08-18,Journal Article,32786317
Activity-Dependent Myelination of Parvalbumin Interneurons Mediated by Axonal Morphological Plasticity.,"Animals,Axons,Interneurons,Membrane Potentials,Mice,Mice, Inbred C57BL,Myelin Sheath,Parvalbumins,Prefrontal Cortex","Axonal myelination of neocortical pyramidal neurons is modulated dynamically by neuronal activity. Recent studies have shown that a substantial proportion of neocortical myelin content is contributed by fast-spiking, parvalbumin (PV)-positive interneurons. However, it remains unknown whether the myelination of PV<sup>+</sup> interneurons is also modulated by intrinsic activity. Here, we used cell-type-specific Designer Receptors Exclusively Activated by Designer Drugs (DREADDs) in adult mice to activate a sparse population of medial prefrontal cortex (mPFC) PV<sup>+</sup> interneurons. Using single-cell axonal reconstructions, we found that DREADD-stimulated PV<sup>+</sup> interneurons exhibited a nearly two-fold increase in total length of myelination, predominantly mediated by a parallel increase of axonal arborization and number of internodes. In contrast, the distribution of axonal interbranch segment distance and myelin internode length were not altered significantly. Topographical analysis revealed that myelination of DREADD-stimulated cells extended to higher axonal branch orders while retaining a similar interbranch distance threshold for myelination. Together, our results demonstrate that chemogenetically induced neuronal activity increases the myelination of neocortical PV<sup>+</sup> interneurons mediated at least in part by an elaboration of their axonal morphology.<b>SIGNIFICANCE STATEMENT</b> Myelination is the wrapping of an axon to optimize conduction velocity in an energy-efficient manner. Previous studies have shown that myelination of neocortical pyramidal neurons is experience and activity dependent. We now show that activity-dependent myelin plasticity in the adult neocortex extends to parvalbumin (PV)-expressing fast-spiking interneurons. Chemogenetic stimulation of PV interneurons in the medial prefrontal cortex (mPFC) significantly enhanced axonal myelination, which was paralleled by an increase in axonal arborization. This suggests that activity-dependent axonal plasticity may involve changes in both structural morphology and myelination. Such multicomponent plasticity reveals an unexpected repertoire of anatomical parameters available for optimizing and adapting neuronal networks in response to experience.",2018-03-05,Journal Article,29507147
Perinatal exposure to nonylphenol delayed myelination in offspring cerebellum.,nothingggggggg,"As a stable environmental contaminant, nonylphenol (NP) has been shown to induce some neurological deficits in the cerebellum, although the underlying mechanism is still unknown. In the present study, we aimed to investigate the effects of perinatal exposure to NP on myelination, an important process essential for the intact cerebellar function, in the offspring cerebellum. Exposure to NP delayed the myelination in the offspring cerebellum during perinatal period. The myelination recovered in the cerebellum of offspring exposed to NP over time, and returned to normal in adulthood. In addition, perinatal exposure to NP reduced mature oligodendrocytes (myelin-forming glial cells) and increased astrocytes in the offspring cerebellum. BMP signaling is believed to negatively regulate oligodendrogliogenesis and myelination. In the present study, BMP4, p-Smad1/5, and ID4, key members of BMP signaling, were increased in the cerebellum of offspring exposed to NP. Taken together, these lines of evidence suggest that the activation of BMP signaling may underlie the decreased oligodendrogliogenesis and increased astrogliogenesis, and the consequent delay of myelination in the cerebellum of offspring perinatally exposed to NP.",2020-06-24,Journal Article,32589996
Age-dynamic networks and functional correlation for early white matter myelination.,"Brain,Child Development,Child, Preschool,Female,Humans,Infant,Magnetic Resonance Imaging,Male,Nerve Fibers, Myelinated,Neuroimaging,White Matter","The maturation of the myelinated white matter throughout childhood is a critical developmental process that underlies emerging connectivity and brain function. In response to genetic influences and neuronal activities, myelination helps establish the mature neural networks that support cognitive and behavioral skills. The emergence and refinement of brain networks, traditionally investigated using functional imaging data, can also be interrogated using longitudinal structural imaging data. However, few studies of structural network development throughout infancy and early childhood have been presented, likely owing to the sparse and irregular nature of most longitudinal neuroimaging data, which complicates dynamic analysis. Here, we overcome this limitation and investigate through concurrent correlation the co-development of white matter myelination and volume, and structural network development of white matter myelination between brain regions as a function of age, using statistically well-supported methods. We show that the concurrent correlation of white matter myelination and volume is overall positive and reaches a peak at 580 days. Brain regions are found to differ in overall magnitudes and patterns of time-varying association throughout early childhood. We introduce time-dynamic developmental networks based on temporal similarity of association patterns in the levels of myelination across brain regions. These networks reflect groups of brain regions that share similar patterns of evolving intra-regional connectivity, as evidenced by levels of myelination, are biologically interpretable and provide novel visualizations of brain development. Comparing the constructed networks between different maternal education groups, we found that children with higher and lower maternal education differ significantly in the overall magnitude of the time-dynamic correlations.",2018-11-03,Journal Article,30392094
